['EP3618597A1 (B1) ¡E 2020-03-04 ¡E QUANTA COMP INC\n', ' AT Lapse: 01.12.2021\n', ' BE  \n', ' BG Lapse: 01.03.2022\n', ' CH Lapse: 30.06.2022\n', 'CY  \n', ' CZ Lapse: 01.12.2021\n', ' DE  \n', ' DK Lapse: 01.12.2021\n', ' EE Lapse: 01.12.2021\n', ' ES Lapse: 01.12.2021\n', ' FI Lapse: 01.12.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 02.03.2022\n', ' HR Lapse: 01.12.2021\n', ' HU  \n', ' IE Lapse: 12.06.2022\n', ' IS Lapse: 01.04.2022\n', ' IT  \n', ' LI Lapse: 30.06.2022\n', ' LT Lapse: 01.12.2021\n', ' LU Lapse: 12.06.2022\n', 'LV Lapse: 01.12.2021\n', ' MC Lapse: 01.12.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 01.12.2021\n', ' NO Lapse: 01.03.2022\n', ' PL Lapse: 01.12.2021\n', ' PT Lapse: 01.04.2022\n', ' RO Lapse: 01.12.2021\n', ' RS Lapse: 01.12.2021\n', ' SE Lapse: 01.12.2021\n', ' SI Lapse: 01.12.2021\n', ' SK Lapse: 01.12.2021\n', ' SM Lapse: 01.12.2021\n', ' TR  \n', 'x', 'x']

['EP3675615A1 (B1) ¡E 2020-07-01 ¡E QUANTA COMP INC\n', ' AT  \n', ' BE  \n', ' BG  \n', ' CH  \n', 'CY  \n', ' CZ  \n', ' DE  \n', ' DK  \n', ' EE  \n', ' ES  \n', ' FI Lapse: 28.09.2022\n', ' FR  \n', ' GB  \n', ' GR Lapse: 29.12.2022\n', ' HR Lapse: 28.09.2022\n', ' HU  \n', ' IE  \n', ' IS  \n', ' IT  \n', ' LI  \n', ' LT Lapse: 28.09.2022\n', ' LU  \n', 'LV Lapse: 28.09.2022\n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL  \n', ' NO Lapse: 28.12.2022\n', ' PL  \n', ' PT  \n', ' RO  \n', ' RS Lapse: 28.09.2022\n', ' SE Lapse: 28.09.2022\n', ' SI  \n', ' SK  \n', ' SM Lapse: 28.09.2022\n', ' TR  \n', 'x', 'x']

['EP3672380A1 (B1) ¡E 2020-06-24 ¡E QUANTA COMP INC\n', ' AT Lapse: 30.03.2022\n', ' BE  \n', ' BG Lapse: 30.06.2022\n', ' CH Lapse: 30.06.2022\n', 'CY  \n', ' CZ Lapse: 30.03.2022\n', ' DE  \n', ' DK Lapse: 30.03.2022\n', ' EE Lapse: 30.03.2022\n', ' ES Lapse: 30.03.2022\n', ' FI Lapse: 30.03.2022\n', ' FR  \n', ' GB  \n', ' GR Lapse: 01.07.2022\n', ' HR Lapse: 30.03.2022\n', ' HU  \n', ' IE Lapse: 17.06.2022\n', ' IS Lapse: 30.07.2022\n', ' IT  \n', ' LI Lapse: 30.06.2022\n', ' LT Lapse: 30.03.2022\n', ' LU Lapse: 17.06.2022\n', 'LV Lapse: 30.03.2022\n', ' MC Lapse: 30.03.2022\n', ' MK  \n', ' MT  \n', ' NL Lapse: 30.03.2022\n', ' NO Lapse: 30.06.2022\n', ' PL Lapse: 30.03.2022\n', ' PT Lapse: 01.08.2022\n', ' RO Lapse: 30.03.2022\n', ' RS Lapse: 30.03.2022\n', ' SE Lapse: 30.03.2022\n', ' SI  \n', ' SK Lapse: 30.03.2022\n', ' SM Lapse: 30.03.2022\n', ' TR  \n', 'x', 'x']

['EP3454170A1 (B1) ¡E 2019-03-13 ¡E QUANTA COMP INC\n', ' AT Lapse: 06.01.2021\n', ' BE Lapse: 30.04.2021\n', ' BG Lapse: 06.04.2021\n', ' CH Lapse: 30.04.2021\n', 'CY  \n', ' CZ Lapse: 06.01.2021\n', ' DE  \n', ' DK Lapse: 06.01.2021\n', ' EE Lapse: 06.01.2021\n', ' ES Lapse: 06.01.2021\n', ' FI Lapse: 06.01.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 07.04.2021\n', ' HR Lapse: 06.01.2021\n', ' HU  \n', ' IE Lapse: 25.04.2021\n', ' IS Lapse: 06.05.2021\n', ' IT Lapse: 06.01.2021\n', ' LI Lapse: 30.04.2021\n', ' LT Lapse: 06.01.2021\n', ' LU Lapse: 25.04.2021\n', 'LV Lapse: 06.01.2021\n', ' MC Lapse: 06.01.2021\n', ' MK  \n', ' MT  \n', ' NL  \n', ' NO Lapse: 06.04.2021\n', ' PL Lapse: 06.01.2021\n', ' PT Lapse: 06.05.2021\n', ' RO Lapse: 06.01.2021\n', ' RS Lapse: 06.01.2021\n', ' SE Lapse: 06.01.2021\n', ' SI Lapse: 06.01.2021\n', ' SK Lapse: 06.01.2021\n', ' SM Lapse: 06.01.2021\n', ' TR  \n', 'x', 'x']

['EP3432118A1 (B1) ¡E 2019-01-23 ¡E QUANTA COMP INC\n', ' AT Lapse: 25.11.2020\n', ' BE Lapse: 31.05.2021\n', ' BG Lapse: 25.02.2021\n', ' CH Lapse: 31.05.2021\n', 'CY  \n', ' CZ Lapse: 25.11.2020\n', ' DE  \n', ' DK Lapse: 25.11.2020\n', ' EE Lapse: 25.11.2020\n', ' ES Lapse: 25.11.2020\n', ' FI Lapse: 25.11.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 26.02.2021\n', ' HR Lapse: 25.11.2020\n', ' HU  \n', ' IE Lapse: 31.05.2021\n', ' IS Lapse: 25.03.2021\n', ' IT Lapse: 25.11.2020\n', ' LI Lapse: 31.05.2021\n', ' LT Lapse: 25.11.2020\n', ' LU Lapse: 31.05.2021\n', 'LV Lapse: 25.11.2020\n', ' MC Lapse: 25.11.2020\n', ' MK  \n', ' MT  \n', ' NL Lapse: 25.11.2020\n', ' NO Lapse: 25.02.2021\n', ' PL Lapse: 25.11.2020\n', ' PT Lapse: 25.03.2021\n', ' RO Lapse: 25.11.2020\n', ' RS Lapse: 25.11.2020\n', ' SE Lapse: 25.11.2020\n', ' SI Lapse: 25.11.2020\n', ' SK Lapse: 25.11.2020\n', ' SM Lapse: 25.11.2020\n', ' TR  \n', 'x', 'x']

['EP3617836A1 (B1) ¡E 2020-03-04 ¡E QUANTA COMP INC\n', ' AT Lapse: 17.03.2021\n', ' BE Lapse: 31.03.2021\n', ' BG Lapse: 17.06.2021\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 17.03.2021\n', ' DE  \n', ' DK Lapse: 17.03.2021\n', ' EE Lapse: 17.03.2021\n', ' ES Lapse: 17.03.2021\n', ' FI Lapse: 17.03.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 18.06.2021\n', ' HR Lapse: 17.03.2021\n', ' HU  \n', ' IE Lapse: 22.03.2021\n', ' IS Lapse: 17.07.2021\n', ' IT Lapse: 17.03.2021\n', ' LI  \n', ' LT Lapse: 17.03.2021\n', ' LU Lapse: 22.03.2021\n', 'LV Lapse: 17.03.2021\n', ' MC Lapse: 17.03.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 17.03.2021\n', ' NO Lapse: 17.06.2021\n', ' PL Lapse: 17.03.2021\n', ' PT Lapse: 19.07.2021\n', ' RO Lapse: 17.03.2021\n', ' RS Lapse: 17.03.2021\n', ' SE Lapse: 17.03.2021\n', ' SI Lapse: 17.03.2021\n', ' SK Lapse: 17.03.2021\n', ' SM Lapse: 17.03.2021\n', ' TR  \n', 'x', 'x']

['EP3242217A1 (B1) ¡E 2017-11-08 ¡E QUANTA COMP INC\n', ' AT Lapse: 06.05.2020\n', ' BE  \n', ' BG Lapse: 06.08.2020\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 06.05.2020\n', ' DE  \n', ' DK Lapse: 06.05.2020\n', ' EE Lapse: 06.05.2020\n', ' ES Lapse: 06.05.2020\n', ' FI Lapse: 06.05.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 07.08.2020\n', ' HR Lapse: 06.05.2020\n', ' HU  \n', ' IE  \n', ' IS  \n', ' IT Lapse: 06.05.2020\n', ' LI  \n', ' LT Lapse: 06.05.2020\n', ' LU  \n', 'LV Lapse: 06.05.2020\n', ' MC Lapse: 06.05.2020\n', ' MK  \n', ' MT  \n', ' NL Lapse: 06.05.2020\n', ' NO Lapse: 06.08.2020\n', ' PL Lapse: 06.05.2020\n', ' PT Lapse: 07.09.2020\n', ' RO Lapse: 06.05.2020\n', ' RS Lapse: 06.05.2020\n', ' SE Lapse: 06.05.2020\n', ' SI Lapse: 06.05.2020\n', ' SK Lapse: 06.05.2020\n', ' SM Lapse: 06.05.2020\n', ' TR  \n', 'x', 'x']

['EP3244319A1 (B1) ¡E 2017-11-15 ¡E QUANTA COMP INC\n', ' AT Lapse: 07.07.2021\n', ' BE  \n', ' BG Lapse: 07.10.2021\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 07.07.2021\n', ' DE  \n', ' DK Lapse: 07.07.2021\n', ' EE Lapse: 07.07.2021\n', ' ES Lapse: 07.07.2021\n', ' FI Lapse: 07.07.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 08.10.2021\n', ' HR Lapse: 07.07.2021\n', ' HU  \n', ' IE  \n', ' IS Lapse: 07.11.2021\n', ' IT Lapse: 07.07.2021\n', ' LI  \n', ' LT Lapse: 07.07.2021\n', ' LU  \n', 'LV Lapse: 07.07.2021\n', ' MC Lapse: 07.07.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 07.07.2021\n', ' NO Lapse: 07.10.2021\n', ' PL Lapse: 07.07.2021\n', ' PT Lapse: 08.11.2021\n', ' RO Lapse: 07.07.2021\n', ' RS Lapse: 07.07.2021\n', ' SE Lapse: 07.07.2021\n', ' SI Lapse: 07.07.2021\n', ' SK Lapse: 07.07.2021\n', ' SM Lapse: 07.07.2021\n', ' TR  \n', 'x', 'x']

['EP3531234A1 (B1) ¡E 2019-08-28 ¡E QUANTA COMP INC\n', ' AT Lapse: 16.06.2021\n', ' BE Lapse: 31.08.2021\n', ' BG Lapse: 16.09.2021\n', ' CH Lapse: 31.08.2021\n', 'CY  \n', ' CZ Lapse: 16.06.2021\n', ' DE  \n', ' DK Lapse: 16.06.2021\n', ' EE Lapse: 16.06.2021\n', ' ES Lapse: 16.06.2021\n', ' FI Lapse: 16.06.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 17.09.2021\n', ' HR Lapse: 16.06.2021\n', ' HU  \n', ' IE Lapse: 16.08.2021\n', ' IS Lapse: 16.10.2021\n', ' IT Lapse: 16.06.2021\n', ' LI Lapse: 31.08.2021\n', ' LT Lapse: 16.06.2021\n', ' LU Lapse: 16.08.2021\n', 'LV Lapse: 16.06.2021\n', ' MC Lapse: 16.06.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 16.06.2021\n', ' NO Lapse: 16.09.2021\n', ' PL Lapse: 16.06.2021\n', ' PT Lapse: 18.10.2021\n', ' RO Lapse: 16.06.2021\n', ' RS Lapse: 16.06.2021\n', ' SE Lapse: 16.06.2021\n', ' SI Lapse: 16.06.2021\n', ' SK Lapse: 16.06.2021\n', ' SM Lapse: 16.06.2021\n', ' TR  \n', 'x', 'x']

['EP3648559A1 (B1) ¡E 2020-05-06 ¡E QUANTA COMP INC\n', ' AT Lapse: 12.05.2021\n', ' BE  \n', ' BG Lapse: 12.08.2021\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 12.05.2021\n', ' DE  \n', ' DK Lapse: 12.05.2021\n', ' EE Lapse: 12.05.2021\n', ' ES Lapse: 12.05.2021\n', ' FI Lapse: 12.05.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 13.08.2021\n', ' HR Lapse: 12.05.2021\n', ' HU  \n', ' IE Lapse: 11.02.2022\n', ' IS Lapse: 12.09.2021\n', ' IT Lapse: 12.05.2021\n', ' LI  \n', ' LT Lapse: 12.05.2021\n', ' LU Lapse: 11.02.2022\n', 'LV Lapse: 12.05.2021\n', ' MC Lapse: 12.05.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 12.05.2021\n', ' NO Lapse: 12.08.2021\n', ' PL Lapse: 12.05.2021\n', ' PT Lapse: 13.09.2021\n', ' RO Lapse: 12.05.2021\n', ' RS Lapse: 12.05.2021\n', ' SE Lapse: 12.05.2021\n', ' SI Lapse: 12.05.2021\n', ' SK Lapse: 12.05.2021\n', ' SM Lapse: 12.05.2021\n', ' TR  \n', 'x', 'x']

['EP3232296A1 (B1) ¡E 2017-10-18 ¡E QUANTA COMP INC\n', ' AT  \n', ' BE  \n', ' BG  \n', ' CH  \n', 'CY  \n', ' CZ  \n', ' DE  \n', ' DK Lapse: 06.07.2022\n', ' EE  \n', ' ES Lapse: 06.07.2022\n', ' FI Lapse: 06.07.2022\n', ' FR  \n', ' GB  \n', ' GR Lapse: 07.10.2022\n', ' HR Lapse: 06.07.2022\n', ' HU  \n', ' IE  \n', ' IS Lapse: 06.11.2022\n', ' IT  \n', ' LI  \n', ' LT Lapse: 06.07.2022\n', ' LU  \n', 'LV Lapse: 06.07.2022\n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL Lapse: 06.07.2022\n', ' NO Lapse: 06.10.2022\n', ' PL Lapse: 06.07.2022\n', ' PT Lapse: 07.11.2022\n', ' RO  \n', ' RS Lapse: 06.07.2022\n', ' SE Lapse: 06.07.2022\n', ' SI  \n', ' SK  \n', ' SM Lapse: 06.07.2022\n', ' TR  \n', 'x', 'x']

['EP3454567A1 (B1) ¡E 2019-03-13 ¡E QUANTA COMP INC\n', ' AT Lapse: 22.04.2020\n', ' BE  \n', ' BG Lapse: 22.07.2020\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 22.04.2020\n', ' DE  \n', ' DK Lapse: 22.04.2020\n', ' EE Lapse: 22.04.2020\n', ' ES Lapse: 22.04.2020\n', ' FI Lapse: 22.04.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 23.07.2020\n', ' HR Lapse: 22.04.2020\n', ' HU  \n', ' IE Lapse: 04.01.2021\n', ' IS Lapse: 22.08.2020\n', ' IT Lapse: 22.04.2020\n', ' LI  \n', ' LT Lapse: 22.04.2020\n', ' LU Lapse: 04.01.2021\n', 'LV Lapse: 22.04.2020\n', ' MC Lapse: 22.04.2020\n', ' MK  \n', ' MT  \n', ' NL Lapse: 22.04.2020\n', ' NO Lapse: 22.07.2020\n', ' PL Lapse: 22.04.2020\n', ' PT Lapse: 24.08.2020\n', ' RO Lapse: 22.04.2020\n', ' RS Lapse: 22.04.2020\n', ' SE Lapse: 22.04.2020\n', ' SI Lapse: 22.04.2020\n', ' SK Lapse: 22.04.2020\n', ' SM Lapse: 22.04.2020\n', ' TR  \n', 'x', 'x']

['EP3691075A1 (B1) ¡E 2020-08-05 ¡E QUANTA COMP INC\n', ' AT Lapse: 04.08.2021\n', ' BE Lapse: 31.08.2021\n', ' BG Lapse: 04.11.2021\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 04.08.2021\n', ' DE  \n', ' DK Lapse: 04.08.2021\n', ' EE Lapse: 04.08.2021\n', ' ES Lapse: 04.08.2021\n', ' FI Lapse: 04.08.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 05.11.2021\n', ' HR Lapse: 04.08.2021\n', ' HU  \n', ' IE Lapse: 28.08.2021\n', ' IS Lapse: 04.12.2021\n', ' IT Lapse: 04.08.2021\n', ' LI  \n', ' LT Lapse: 04.08.2021\n', ' LU Lapse: 28.08.2021\n', 'LV Lapse: 04.08.2021\n', ' MC Lapse: 04.08.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 04.08.2021\n', ' NO Lapse: 04.11.2021\n', ' PL Lapse: 04.08.2021\n', ' PT Lapse: 06.12.2021\n', ' RO Lapse: 04.08.2021\n', ' RS Lapse: 04.08.2021\n', ' SE Lapse: 04.08.2021\n', ' SI Lapse: 04.08.2021\n', ' SK Lapse: 04.08.2021\n', ' SM Lapse: 04.08.2021\n', ' TR  \n', 'x', 'x']

['EP3217270A1 (B1) ¡E 2017-09-13 ¡E QUANTA COMP INC\n', ' AT Lapse: 02.06.2021\n', ' BE Lapse: 28.02.2022\n', ' BG Lapse: 02.09.2021\n', ' CH Lapse: 28.02.2022\n', 'CY  \n', ' CZ Lapse: 02.06.2021\n', ' DE  \n', ' DK Lapse: 02.06.2021\n', ' EE Lapse: 02.06.2021\n', ' ES Lapse: 02.06.2021\n', ' FI Lapse: 02.06.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 03.09.2021\n', ' HR Lapse: 02.06.2021\n', ' HU  \n', ' IE Lapse: 23.02.2022\n', ' IS Lapse: 02.10.2021\n', ' IT Lapse: 02.06.2021\n', ' LI Lapse: 28.02.2022\n', ' LT Lapse: 02.06.2021\n', ' LU Lapse: 23.02.2022\n', 'LV Lapse: 02.06.2021\n', ' MC Lapse: 02.06.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 02.06.2021\n', ' NO Lapse: 02.09.2021\n', ' PL Lapse: 02.06.2021\n', ' PT Lapse: 04.10.2021\n', ' RO Lapse: 02.06.2021\n', ' RS Lapse: 02.06.2021\n', ' SE Lapse: 02.06.2021\n', ' SI Lapse: 02.06.2021\n', ' SK Lapse: 02.06.2021\n', ' SM Lapse: 02.06.2021\n', ' TR  \n', 'x', 'x']

['EP3310143A1 (B1) ¡E 2018-04-18 ¡E QUANTA COMP INC\n', ' AT Lapse: 11.12.2019\n', ' BE Lapse: 31.03.2020\n', ' BG Lapse: 11.03.2020\n', ' CH Lapse: 31.03.2020\n', 'CY Lapse: 11.12.2019\n', ' CZ Lapse: 11.12.2019\n', ' DE  \n', ' DK Lapse: 11.12.2019\n', ' EE Lapse: 11.12.2019\n', ' ES Lapse: 11.12.2019\n', ' FI Lapse: 11.12.2019\n', ' FR  \n', ' GB  \n', ' GR Lapse: 12.03.2020\n', ' HR Lapse: 11.12.2019\n', ' HU Lapse: 28.03.2017\n', ' IE Lapse: 28.03.2020\n', ' IS Lapse: 11.04.2020\n', ' IT Lapse: 11.12.2019\n', ' LI Lapse: 31.03.2020\n', ' LT Lapse: 11.12.2019\n', ' LU Lapse: 28.03.2020\n', 'LV Lapse: 11.12.2019\n', ' MC Lapse: 11.12.2019\n', ' MK Lapse: 11.12.2019\n', ' MT Lapse: 11.12.2019\n', ' NL Lapse: 11.12.2019\n', ' NO Lapse: 11.03.2020\n', ' PL Lapse: 11.12.2019\n', ' PT Lapse: 06.05.2020\n', ' RO Lapse: 11.12.2019\n', ' RS Lapse: 11.12.2019\n', ' SE Lapse: 11.12.2019\n', ' SI Lapse: 11.12.2019\n', ' SK Lapse: 11.12.2019\n', ' SM Lapse: 11.12.2019\n', ' TR Lapse: 11.12.2019\n', 'x', 'x']

['EP3585062A1 (B1) ¡E 2019-12-25 ¡E QUANTA COMP INC\n', ' AT Lapse: 16.12.2020\n', ' BE  \n', ' BG Lapse: 16.03.2021\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 16.12.2020\n', ' DE  \n', ' DK Lapse: 16.12.2020\n', ' EE Lapse: 16.12.2020\n', ' ES Lapse: 16.12.2020\n', ' FI Lapse: 16.12.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 17.03.2021\n', ' HR Lapse: 16.12.2020\n', ' HU  \n', ' IE Lapse: 06.09.2021\n', ' IS Lapse: 16.04.2021\n', ' IT Lapse: 16.12.2020\n', ' LI  \n', ' LT Lapse: 16.12.2020\n', ' LU Lapse: 06.09.2021\n', 'LV Lapse: 16.12.2020\n', ' MC Lapse: 16.12.2020\n', ' MK  \n', ' MT  \n', ' NL Lapse: 16.12.2020\n', ' NO Lapse: 16.03.2021\n', ' PL Lapse: 16.12.2020\n', ' PT Lapse: 16.04.2021\n', ' RO Lapse: 16.12.2020\n', ' RS Lapse: 16.12.2020\n', ' SE Lapse: 16.12.2020\n', ' SI Lapse: 16.12.2020\n', ' SK Lapse: 16.12.2020\n', ' SM Lapse: 16.12.2020\n', ' TR  \n', 'x', 'x']

['EP3486744A1 (B1) ¡E 2019-05-22 ¡E QUANTA COMP INC\n', ' AT Lapse: 04.03.2020\n', ' BE Lapse: 31.10.2020\n', ' BG Lapse: 04.06.2020\n', ' CH  \n', 'CY Lapse: 04.03.2020\n', ' CZ Lapse: 04.03.2020\n', ' DE  \n', ' DK Lapse: 04.03.2020\n', ' EE Lapse: 04.03.2020\n', ' ES Lapse: 04.03.2020\n', ' FI Lapse: 04.03.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 05.06.2020\n', ' HR Lapse: 04.03.2020\n', ' HU Lapse: 18.10.2018\n', ' IE Lapse: 18.10.2020\n', ' IS Lapse: 04.07.2020\n', ' IT Lapse: 04.03.2020\n', ' LI  \n', ' LT Lapse: 04.03.2020\n', ' LU Lapse: 18.10.2020\n', 'LV Lapse: 04.03.2020\n', ' MC Lapse: 04.03.2020\n', ' MK Lapse: 04.03.2020\n', ' MT Lapse: 04.03.2020\n', ' NL Lapse: 04.03.2020\n', ' NO Lapse: 04.06.2020\n', ' PL Lapse: 04.03.2020\n', ' PT Lapse: 29.07.2020\n', ' RO Lapse: 04.03.2020\n', ' RS Lapse: 04.03.2020\n', ' SE Lapse: 04.03.2020\n', ' SI  \n', ' SK Lapse: 04.03.2020\n', ' SM Lapse: 04.03.2020\n', ' TR Lapse: 04.03.2020\n', 'x', 'x']

['EP3258758A1 (B1) ¡E 2017-12-20 ¡E QUANTA COMP INC\n', ' AT Lapse: 29.07.2020\n', ' BE  \n', ' BG Lapse: 29.10.2020\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 29.07.2020\n', ' DE  \n', ' DK Lapse: 29.07.2020\n', ' EE Lapse: 29.07.2020\n', ' ES Lapse: 29.07.2020\n', ' FI Lapse: 29.07.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 30.10.2020\n', ' HR Lapse: 29.07.2020\n', ' HU  \n', ' IE  \n', ' IS Lapse: 29.11.2020\n', ' IT Lapse: 29.07.2020\n', ' LI  \n', ' LT Lapse: 29.07.2020\n', ' LU  \n', 'LV Lapse: 29.07.2020\n', ' MC Lapse: 29.07.2020\n', ' MK  \n', ' MT  \n', ' NL Lapse: 29.07.2020\n', ' NO Lapse: 29.10.2020\n', ' PL Lapse: 29.07.2020\n', ' PT Lapse: 30.11.2020\n', ' RO Lapse: 29.07.2020\n', ' RS Lapse: 29.07.2020\n', ' SE Lapse: 29.07.2020\n', ' SI Lapse: 29.07.2020\n', ' SK Lapse: 29.07.2020\n', ' SM Lapse: 29.07.2020\n', ' TR  \n', 'x', 'x']

['EP3470128A1 (B1) ¡E 2019-04-17 ¡E QUANTA COMP INC\n', ' AT Lapse: 19.01.2022\n', ' BE Lapse: 31.01.2022\n', ' BG Lapse: 19.04.2022\n', ' CH Lapse: 31.01.2022\n', 'CY  \n', ' CZ Lapse: 19.01.2022\n', ' DE  \n', ' DK Lapse: 19.01.2022\n', ' EE Lapse: 19.01.2022\n', ' ES Lapse: 19.01.2022\n', ' FI Lapse: 19.01.2022\n', ' FR  \n', ' GB  \n', ' GR Lapse: 20.04.2022\n', ' HR Lapse: 19.01.2022\n', ' HU  \n', ' IE Lapse: 25.01.2022\n', ' IS Lapse: 19.05.2022\n', ' IT  \n', ' LI Lapse: 31.01.2022\n', ' LT Lapse: 19.01.2022\n', ' LU Lapse: 25.01.2022\n', 'LV Lapse: 19.01.2022\n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL Lapse: 19.01.2022\n', ' NO Lapse: 19.04.2022\n', ' PL Lapse: 19.01.2022\n', ' PT Lapse: 19.05.2022\n', ' RO Lapse: 19.01.2022\n', ' RS Lapse: 19.01.2022\n', ' SE Lapse: 19.01.2022\n', ' SI Lapse: 19.01.2022\n', ' SK Lapse: 19.01.2022\n', ' SM Lapse: 19.01.2022\n', ' TR  \n', 'x', 'x']

['EP3367384A1 (B1) ¡E 2018-08-29 ¡E QUANTA COMP INC\n', ' AT Lapse: 31.07.2019\n', ' BE Lapse: 31.08.2019\n', ' BG Lapse: 31.10.2019\n', ' CH  \n', 'CY Lapse: 31.07.2019\n', ' CZ Lapse: 31.07.2019\n', ' DE  \n', ' DK Lapse: 31.07.2019\n', ' EE Lapse: 31.07.2019\n', ' ES Lapse: 31.07.2019\n', ' FI Lapse: 31.07.2019\n', ' FR  \n', ' GB  \n', ' GR Lapse: 01.11.2019\n', ' HR Lapse: 31.07.2019\n', ' HU Lapse: 17.08.2017\n', ' IE Lapse: 17.08.2019\n', ' IS Lapse: 30.10.2019\n', ' IT Lapse: 31.07.2019\n', ' LI  \n', ' LT Lapse: 31.07.2019\n', ' LU Lapse: 17.08.2019\n', 'LV Lapse: 31.07.2019\n', ' MC Lapse: 31.07.2019\n', ' MK Lapse: 31.07.2019\n', ' MT Lapse: 31.07.2019\n', ' NL Lapse: 31.07.2019\n', ' NO Lapse: 31.10.2019\n', ' PL Lapse: 31.07.2019\n', ' PT Lapse: 02.12.2019\n', ' RO Lapse: 31.07.2019\n', ' RS Lapse: 31.07.2019\n', ' SE Lapse: 31.07.2019\n', ' SI Lapse: 31.07.2019\n', ' SK Lapse: 31.07.2019\n', ' SM Lapse: 31.07.2019\n', ' TR Lapse: 31.07.2019\n', 'x', 'x']

['EP3528120A2 (A3,B1) ¡E 2019-08-21 ¡E QUANTA COMP INC\n', ' AT  \n', ' BE  \n', ' BG  \n', ' CH  \n', 'CY  \n', ' CZ  \n', ' DE  \n', ' DK  \n', ' EE  \n', ' ES  \n', ' FI Lapse: 07.09.2022\n', ' FR  \n', ' GB  \n', ' GR Lapse: 08.12.2022\n', ' HR Lapse: 07.09.2022\n', ' HU  \n', ' IE  \n', ' IS  \n', ' IT  \n', ' LI  \n', ' LT Lapse: 07.09.2022\n', ' LU  \n', 'LV Lapse: 07.09.2022\n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL  \n', ' NO Lapse: 07.12.2022\n', ' PL  \n', ' PT  \n', ' RO  \n', ' RS Lapse: 07.09.2022\n', ' SE Lapse: 07.09.2022\n', ' SI  \n', ' SK  \n', ' SM Lapse: 07.09.2022\n', ' TR  \n', 'x', 'x']

['EP3599803A1 (B1) ¡E 2020-01-29 ¡E QUANTA COMP INC\n', ' AT Lapse: 02.03.2022\n', ' BE  \n', ' BG Lapse: 02.06.2022\n', ' CH Lapse: 31.05.2022\n', 'CY  \n', ' CZ Lapse: 02.03.2022\n', ' DE  \n', ' DK Lapse: 02.03.2022\n', ' EE Lapse: 02.03.2022\n', ' ES Lapse: 02.03.2022\n', ' FI Lapse: 02.03.2022\n', ' FR  \n', ' GB  \n', ' GR Lapse: 03.06.2022\n', ' HR Lapse: 02.03.2022\n', ' HU  \n', ' IE Lapse: 23.05.2022\n', ' IS Lapse: 02.07.2022\n', ' IT  \n', ' LI Lapse: 31.05.2022\n', ' LT Lapse: 02.03.2022\n', ' LU Lapse: 23.05.2022\n', 'LV Lapse: 02.03.2022\n', ' MC Lapse: 02.03.2022\n', ' MK  \n', ' MT  \n', ' NL Lapse: 02.03.2022\n', ' NO Lapse: 02.06.2022\n', ' PL Lapse: 02.03.2022\n', ' PT Lapse: 04.07.2022\n', ' RO Lapse: 02.03.2022\n', ' RS Lapse: 02.03.2022\n', ' SE Lapse: 02.03.2022\n', ' SI Lapse: 02.03.2022\n', ' SK Lapse: 02.03.2022\n', ' SM Lapse: 02.03.2022\n', ' TR  \n', 'x', 'x']

